ID,Time,Denv,BI,CI,HI,Pop,PopDen
1,29 ,0 ,0.00000 ,0.00000 ,0.00000 ,335590,72.50
1,30 ,0 ,0.00000 ,0.00000 ,0.00000 ,335522,72.50
1,31 ,0 ,0.00000 ,0.00000 ,0.00000 ,335474,72.47
1,32 ,0 ,0.00000 ,0.00000 ,0.00000 ,335426,72.45
1,33 ,0 ,0.33333 ,0.54650 ,0.33333 ,335379,72.42
1,34 ,0 ,0.00000 ,0.00000 ,0.00000 ,335331,72.40
1,35 ,0 ,0.00000 ,0.00000 ,0.00000 ,335320,72.40
1,36 ,0 ,0.00000 ,0.00000 ,0.00000 ,335309,72.40
1,37 ,0 ,0.25000 ,0.54338 ,0.25000 ,335299,72.40
1,38 ,0 ,0.00000 ,0.00000 ,0.00000 ,335288,72.40
1,39 ,0 ,0.00000 ,0.00000 ,0.00000 ,335277,72.40
1,40 ,0 ,0.00000 ,0.00000 ,0.00000 ,335272,72.40
1,41 ,0 ,0.13333 ,0.31250 ,0.13333 ,335255,72.40
1,42 ,0 ,0.13714 ,2.29200 ,0.13714 ,335239,72.40
1,43 ,0 ,0.08817 ,5.00000 ,0.08817 ,335223,72.40
1,44 ,0 ,0.50000 ,1.92300 ,0.50000 ,335215,72.40
1,45 ,0 ,0.29998 ,2.15608 ,0.29998 ,335206,72.40
1,46 ,0 ,0.32529 ,3.45084 ,0.32529 ,335198,72.40
1,47 ,0 ,0.98600 ,2.61638 ,0.56925 ,335190,72.40
1,48 ,0 ,0.00000 ,0.00000 ,0.00000 ,335140,72.40
1,49 ,0 ,0.30000 ,0.97735 ,0.30000 ,335089,72.40
1,50 ,0 ,0.34286 ,2.00000 ,0.05714 ,335039,72.40
1,51 ,0 ,0.00000 ,0.00000 ,0.00000 ,334989,72.40
1,52 ,0 ,0.00000 ,0.00000 ,0.00000 ,334939,72.40
1,53 ,0 ,0.26667 ,0.86107 ,0.26667 ,334990,72.40
1,54 ,0 ,0.11429 ,0.42215 ,0.11429 ,334990,72.40
1,55 ,0 ,0.29203 ,2.96027 ,0.29203 ,334991,72.40
1,56 ,0 ,0.00000 ,0.00000 ,0.00000 ,334991,72.40
1,57 ,0 ,0.64480 ,14.43175 ,0.47240 ,334961,72.37
1,58 ,0 ,0.68081 ,4.83991 ,0.63913 ,334931,72.35
1,59 ,0 ,0.00000 ,0.00000 ,0.00000 ,334902,72.32
1,60 ,0 ,0.17586 ,1.07112 ,0.17586 ,334872,72.30
1,61 ,0 ,0.08333 ,0.20000 ,0.08333 ,334832,72.30
1,62 ,0 ,0.04000 ,0.16000 ,0.04000 ,334792,72.30
1,63 ,0 ,0.20000 ,0.29410 ,0.20000 ,334752,72.30
1,64 ,0 ,0.34667 ,1.08003 ,0.34667 ,334712,72.30
1,65 ,0 ,0.12500 ,0.43150 ,0.12500 ,334672,72.30
1,66 ,0 ,0.17457 ,3.95825 ,0.17457 ,334662,72.30
1,67 ,0 ,0.26190 ,0.88473 ,0.26190 ,334612,72.30
1,68 ,0 ,0.07304 ,1.19898 ,0.05139 ,334563,72.30
1,69 ,0 ,0.00000 ,0.00000 ,0.00000 ,334513,72.30
1,70 ,0 ,0.00000 ,0.00000 ,0.00000 ,334502,72.30
1,71 ,1 ,0.32418 ,0.64673 ,0.32418 ,334490,72.30
1,72 ,0 ,0.19048 ,0.43621 ,0.19048 ,334479,72.30
1,73 ,0 ,0.76751 ,11.07137 ,0.76751 ,334468,72.30
1,74 ,0 ,0.28000 ,1.32616 ,0.21332 ,334426,72.27
1,75 ,0 ,0.08094 ,0.36057 ,0.08094 ,334385,72.25
1,76 ,0 ,0.19540 ,0.50084 ,0.19540 ,334343,72.22
1,77 ,0 ,0.19437 ,0.54825 ,0.19437 ,334302,72.20
1,78 ,0 ,0.00000 ,0.00000 ,0.00000 ,334261,72.18
1,79 ,0 ,0.07570 ,0.41129 ,0.07570 ,334258,72.20
1,80 ,0 ,0.25030 ,0.63154 ,0.23046 ,334215,72.20
1,81 ,0 ,0.11111 ,0.37033 ,0.11111 ,334171,72.20
1,82 ,0 ,0.55550 ,2.80242 ,0.55550 ,334128,72.20
1,83 ,1 ,0.00000 ,0.00000 ,0.00000 ,334106,72.20
1,84 ,0 ,0.27500 ,0.68257 ,0.27500 ,334083,72.20
1,85 ,0 ,0.21000 ,0.52529 ,0.21000 ,334061,72.20
1,86 ,0 ,0.14286 ,0.53817 ,0.14286 ,334039,72.20
1,87 ,0 ,0.62500 ,3.13700 ,0.62500 ,334017,72.20
1,88 ,0 ,0.28571 ,0.91834 ,0.23810 ,334033,72.20
1,89 ,0 ,0.17698 ,0.78070 ,0.17698 ,334026,72.20
1,90 ,0 ,0.14136 ,0.55804 ,0.14136 ,334020,72.20
1,91 ,0 ,0.00000 ,0.00000 ,0.00000 ,334014,72.20
1,92 ,0 ,0.28951 ,1.59212 ,0.24189 ,334001,72.20
1,93 ,0 ,0.07143 ,0.14779 ,0.07143 ,333987,72.20
1,94 ,0 ,0.12500 ,0.26875 ,0.12500 ,333974,72.20
1,95 ,0 ,0.00000 ,0.00000 ,0.00000 ,333961,72.20
1,96 ,1 ,1.20367 ,11.80556 ,0.74061 ,333945,72.17
1,97 ,0 ,0.22626 ,0.60345 ,0.22626 ,333929,72.15
1,98 ,0 ,0.08730 ,0.29151 ,0.08730 ,333913,72.12
1,99 ,0 ,0.00000 ,0.00000 ,0.00000 ,333897,72.10
1,100 ,0 ,1.33333 ,3.70367 ,1.33333 ,333881,72.08
1,101 ,0 ,0.25294 ,1.13522 ,0.25294 ,333878,72.10
1,102 ,0 ,0.02222 ,0.05848 ,0.02222 ,333860,72.10
1,103 ,0 ,0.00000 ,0.00000 ,0.00000 ,333841,72.10
1,104 ,0 ,0.00000 ,0.00000 ,0.00000 ,333823,72.10
1,105 ,0 ,0.50000 ,3.17425 ,0.50000 ,333780,72.10
1,106 ,0 ,0.07555 ,0.21862 ,0.07555 ,333738,72.10
1,107 ,0 ,0.23148 ,1.14707 ,0.23148 ,333695,72.10
1,108 ,0 ,0.00000 ,0.00000 ,0.00000 ,333653,72.10
1,109 ,0 ,0.00000 ,0.00000 ,0.00000 ,333649,72.10
1,110 ,0 ,0.17778 ,0.65565 ,0.17778 ,333646,72.10
1,111 ,0 ,0.22857 ,1.33073 ,0.22857 ,333642,72.10
1,112 ,0 ,0.00000 ,0.00000 ,0.00000 ,333639,72.10
1,113 ,0 ,0.00000 ,0.00000 ,0.00000 ,333653,72.10
1,114 ,0 ,0.02198 ,0.44643 ,0.02198 ,333666,72.10
1,115 ,0 ,0.15000 ,0.34187 ,0.15000 ,333680,72.10
1,116 ,0 ,0.00000 ,0.00000 ,0.00000 ,333694,72.10
1,117 ,0 ,0.00000 ,0.00000 ,0.00000 ,333708,72.10
1,118 ,0 ,0.20000 ,0.72547 ,0.20000 ,333687,72.10
1,119 ,0 ,0.17222 ,0.57171 ,0.17222 ,333681,72.10
1,120 ,0 ,0.10667 ,0.48155 ,0.10667 ,333674,72.10
1,121 ,0 ,0.33333 ,4.16667 ,0.26667 ,333668,72.10
1,122 ,0 ,0.00000 ,0.00000 ,0.00000 ,333658,72.10
1,123 ,0 ,0.29931 ,0.97692 ,0.26529 ,333649,72.10
1,124 ,0 ,0.15647 ,0.69120 ,0.15647 ,333639,72.10
1,125 ,0 ,0.93332 ,7.49997 ,0.86664 ,333630,72.10
1,126 ,0 ,0.08330 ,0.50000 ,0.08330 ,333621,72.10
1,127 ,0 ,0.22644 ,0.99554 ,0.17354 ,333649,72.10
1,128 ,0 ,0.31065 ,1.61250 ,0.31065 ,333668,72.10
1,129 ,1 ,3.06481 ,7.69600 ,2.06161 ,333688,72.10
1,130 ,0 ,0.13333 ,0.44440 ,0.13333 ,333707,72.10
1,131 ,0 ,0.51330 ,1.55120 ,0.51330 ,333713,72.10
1,132 ,0 ,0.33332 ,1.17717 ,0.33332 ,333720,72.10
1,133 ,0 ,0.32653 ,1.70255 ,0.27890 ,333726,72.10
1,134 ,0 ,0.43433 ,1.99167 ,0.39962 ,333733,72.10
1,135 ,0 ,0.26285 ,2.98470 ,0.26285 ,333682,72.10
1,136 ,0 ,0.82381 ,2.60066 ,0.80000 ,333632,72.10
1,137 ,0 ,0.75395 ,7.11307 ,0.75395 ,333581,72.10
1,138 ,0 ,0.21939 ,0.69088 ,0.15985 ,333531,72.10
1,139 ,0 ,1.31665 ,6.50787 ,0.56665 ,333481,72.10
1,140 ,0 ,0.70476 ,2.85149 ,0.68095 ,333501,72.07
1,141 ,1 ,0.15000 ,0.41519 ,0.12222 ,333472,72.05
1,142 ,0 ,0.49091 ,3.61878 ,0.32727 ,333442,72.02
1,143 ,0 ,0.37143 ,1.80952 ,0.29205 ,333413,72.00
1,144 ,0 ,0.10256 ,0.61700 ,0.10256 ,333431,72.00
1,145 ,0 ,0.42600 ,1.83788 ,0.42600 ,333448,72.00
1,146 ,0 ,0.14021 ,1.35117 ,0.14021 ,333466,72.00
1,147 ,0 ,0.11851 ,2.08332 ,0.11851 ,333484,72.00
1,148 ,0 ,0.94443 ,2.62338 ,0.61110 ,333461,72.00
1,149 ,0 ,0.11663 ,0.45955 ,0.11663 ,333438,72.00
1,150 ,0 ,0.41211 ,2.14564 ,0.33938 ,333415,72.00
1,151 ,1 ,0.57773 ,1.09087 ,0.35553 ,333392,72.00
1,152 ,0 ,0.75550 ,2.42587 ,0.41100 ,333369,72.00
1,153 ,0 ,0.93333 ,9.28383 ,0.56667 ,333354,72.00
1,154 ,0 ,0.15000 ,0.30534 ,0.15000 ,333316,72.00
1,155 ,0 ,0.41667 ,4.95233 ,0.41667 ,333278,72.00
1,156 ,0 ,0.66667 ,3.03000 ,0.66667 ,333240,72.00
1,157 ,0 ,0.33333 ,1.01842 ,0.33333 ,333197,72.00
1,158 ,0 ,0.39707 ,1.11849 ,0.39707 ,333155,72.00
1,159 ,0 ,0.31546 ,1.42892 ,0.31546 ,333112,72.00
1,160 ,0 ,0.20367 ,2.05425 ,0.20367 ,333070,72.00
1,161 ,0 ,1.11107 ,4.34780 ,0.11107 ,333028,72.00
1,162 ,0 ,0.54997 ,3.41863 ,0.54997 ,333012,71.97
1,163 ,0 ,0.20331 ,3.54918 ,0.20331 ,332953,71.95
1,164 ,0 ,0.00000 ,0.00000 ,0.00000 ,332895,71.92
1,165 ,0 ,0.91650 ,26.47050 ,0.91650 ,332837,71.90
1,166 ,0 ,0.51615 ,2.01077 ,0.51615 ,332796,71.90
1,167 ,0 ,0.29590 ,11.43750 ,0.29590 ,332755,71.90
1,168 ,0 ,0.55555 ,9.60027 ,0.52777 ,332715,71.90
1,169 ,0 ,0.41667 ,1.85183 ,0.27775 ,332674,71.90
1,170 ,0 ,0.48887 ,2.48887 ,0.48887 ,332623,71.87
1,171 ,0 ,0.61663 ,21.04293 ,0.61663 ,332573,71.85
1,172 ,0 ,0.69439 ,2.55444 ,0.69439 ,332522,71.82
1,173 ,0 ,0.23807 ,1.51500 ,0.23807 ,332472,71.80
1,174 ,0 ,0.00000 ,2.08136 ,0.00000 ,332460,71.80
1,175 ,0 ,0.30741 ,2.64773 ,0.27654 ,332448,71.80
1,176 ,0 ,0.34623 ,2.65677 ,0.31150 ,332436,71.80
1,177 ,0 ,1.22222 ,10.61239 ,1.12961 ,332424,71.80
1,178 ,0 ,0.41667 ,2.85700 ,0.27775 ,332412,71.80
1,179 ,0 ,1.05550 ,3.47208 ,0.61108 ,332378,71.80
1,180 ,0 ,0.19481 ,0.56000 ,0.12338 ,332333,71.80
1,181 ,0 ,0.62961 ,4.32973 ,0.62961 ,332287,71.80
1,182 ,0 ,0.14666 ,1.65213 ,0.14666 ,332242,71.80
1,183 ,0 ,0.58220 ,4.57545 ,0.47107 ,332204,71.77
1,184 ,0 ,0.16667 ,1.14536 ,0.16667 ,332166,71.75
1,185 ,0 ,0.64759 ,5.62236 ,0.35236 ,332129,71.72
1,186 ,0 ,0.66667 ,4.00000 ,0.33333 ,332091,71.70
1,187 ,0 ,2.61176 ,25.39380 ,1.87836 ,332075,71.70
1,188 ,0 ,0.59796 ,2.74671 ,0.47889 ,332058,71.70
1,189 ,1 ,0.68878 ,6.65511 ,0.55271 ,332042,71.70
1,190 ,1 ,0.40739 ,1.42067 ,0.40739 ,332026,71.70
1,191 ,1 ,1.27767 ,6.81775 ,1.00000 ,332010,71.70
1,192 ,3 ,2.00000 ,3.32800 ,1.14286 ,332035,71.70
1,193 ,1 ,1.71667 ,4.55258 ,0.95000 ,332044,71.70
1,194 ,1 ,0.26190 ,1.43043 ,0.23333 ,332054,71.70
1,195 ,2 ,0.80000 ,3.75000 ,0.40000 ,332063,71.70
1,196 ,0 ,0.50000 ,3.33317 ,0.50000 ,332055,71.70
1,197 ,0 ,0.36000 ,1.64276 ,0.36000 ,332048,71.70
1,198 ,2 ,0.39796 ,1.65847 ,0.25510 ,332040,71.70
1,199 ,2 ,0.15333 ,3.04208 ,0.15333 ,332033,71.70
1,200 ,0 ,0.40000 ,2.17375 ,0.40000 ,332026,71.70
1,201 ,0 ,0.53333 ,2.39060 ,0.47778 ,332011,71.70
1,202 ,1 ,0.34286 ,1.56570 ,0.28571 ,331989,71.70
1,203 ,0 ,0.11111 ,0.25250 ,0.11111 ,331967,71.70
1,204 ,0 ,0.66667 ,16.75806 ,0.66667 ,331945,71.70
1,205 ,0 ,1.05556 ,3.17208 ,0.88889 ,331920,71.70
1,206 ,1 ,1.00000 ,4.54525 ,1.00000 ,331895,71.70
1,207 ,0 ,0.27143 ,2.26983 ,0.27143 ,331870,71.70
1,208 ,0 ,0.00000 ,0.00000 ,0.00000 ,331845,71.70
1,209 ,0 ,0.00000 ,0.00000 ,0.00000 ,331834,71.70
1,210 ,0 ,0.93287 ,6.48259 ,0.59954 ,331823,71.70
1,211 ,0 ,0.17778 ,0.97165 ,0.17778 ,331812,71.70
1,212 ,0 ,2.66667 ,8.00000 ,0.66667 ,331801,71.70
1,213 ,0 ,0.00000 ,0.00000 ,0.00000 ,331790,71.70
1,214 ,0 ,0.70000 ,3.57006 ,0.70000 ,331759,71.67
1,215 ,0 ,0.60000 ,2.62800 ,0.60000 ,331717,71.65
1,216 ,0 ,0.94418 ,8.05207 ,0.90714 ,331675,71.62
1,217 ,0 ,0.10000 ,0.73525 ,0.10000 ,331633,71.60
1,218 ,0 ,0.56818 ,2.39005 ,0.56818 ,331599,71.60
1,219 ,0 ,0.53611 ,2.00253 ,0.45278 ,331565,71.60
1,220 ,0 ,0.46111 ,2.00212 ,0.46111 ,331532,71.60
1,221 ,0 ,0.26667 ,8.33300 ,0.26667 ,331498,71.60
1,222 ,0 ,2.00000 ,6.06056 ,0.16667 ,331468,71.60
1,223 ,0 ,0.44000 ,7.22656 ,0.36000 ,331438,71.60
1,224 ,0 ,0.56389 ,6.65196 ,0.56389 ,331409,71.60
1,225 ,0 ,0.17250 ,3.86339 ,0.17250 ,331379,71.60
1,226 ,0 ,0.50000 ,26.38883 ,0.50000 ,331349,71.60
1,227 ,0 ,1.52222 ,8.50875 ,0.80000 ,331377,71.60
1,228 ,0 ,1.71667 ,11.04844 ,1.20556 ,331376,71.60
1,229 ,0 ,0.57857 ,19.93050 ,0.47857 ,331374,71.60
1,230 ,0 ,0.13333 ,4.00000 ,0.10000 ,331372,71.60
1,231 ,1 ,0.34444 ,14.47612 ,0.34444 ,331360,71.60
1,232 ,0 ,0.12500 ,0.45111 ,0.12500 ,331347,71.60
1,233 ,0 ,0.35556 ,2.38088 ,0.22222 ,331335,71.60
1,234 ,0 ,0.16000 ,0.66665 ,0.16000 ,331323,71.60
1,235 ,0 ,0.66667 ,16.12189 ,0.66667 ,331325,71.60
1,236 ,0 ,0.79333 ,3.57450 ,0.62667 ,331328,71.60
1,237 ,0 ,0.63333 ,7.06536 ,0.36190 ,331330,71.60
1,238 ,0 ,0.31944 ,10.02705 ,0.31944 ,331332,71.60
1,239 ,0 ,0.28571 ,0.30390 ,0.28571 ,331334,71.60
1,240 ,0 ,0.86286 ,20.48074 ,0.78286 ,331305,71.60
1,241 ,0 ,1.23810 ,4.55057 ,0.85714 ,331277,71.60
1,242 ,0 ,0.50000 ,7.45894 ,0.44444 ,331250,71.60
1,243 ,1 ,0.60000 ,1.36360 ,0.40000 ,331223,71.60
1,244 ,0 ,2.22857 ,13.19921 ,1.82857 ,331183,71.57
1,245 ,0 ,0.85185 ,1.66304 ,0.65741 ,331144,71.55
1,246 ,0 ,0.12000 ,0.46995 ,0.12000 ,331104,71.52
1,247 ,0 ,0.76190 ,1.62764 ,0.57143 ,331065,71.50
1,248 ,0 ,0.00000 ,0.00000 ,0.00000 ,331031,71.50
1,249 ,0 ,0.48413 ,5.92788 ,0.48413 ,330997,71.50
1,250 ,0 ,0.38571 ,2.81124 ,0.32857 ,330964,71.50
1,251 ,0 ,0.30748 ,1.16884 ,0.30748 ,330930,71.50
1,252 ,0 ,0.41667 ,1.04755 ,0.25000 ,330896,71.50
1,253 ,0 ,0.10000 ,8.33333 ,0.10000 ,330925,71.50
1,254 ,0 ,0.57143 ,1.58048 ,0.50000 ,330920,71.50
1,255 ,0 ,0.82857 ,5.13461 ,0.56190 ,330916,71.50
1,256 ,0 ,0.42857 ,0.89283 ,0.28571 ,330911,71.50
1,257 ,0 ,2.50000 ,6.73050 ,2.00000 ,330886,71.50
1,258 ,0 ,0.13333 ,0.28568 ,0.13333 ,330860,71.50
1,259 ,0 ,0.53333 ,2.91180 ,0.40000 ,330835,71.50
1,260 ,0 ,1.50000 ,2.34375 ,1.50000 ,330810,71.50
1,261 ,0 ,3.00000 ,6.25000 ,3.00000 ,330785,71.50
1,262 ,0 ,0.30000 ,0.71985 ,0.30000 ,330780,71.47
1,263 ,1 ,0.28000 ,0.89738 ,0.28000 ,330750,71.45
1,264 ,0 ,0.17778 ,0.56582 ,0.17778 ,330721,71.42
1,265 ,0 ,0.04000 ,0.08403 ,0.04000 ,330691,71.40
1,266 ,0 ,0.43750 ,2.55714 ,0.37500 ,330639,71.40
1,267 ,0 ,0.42857 ,1.37629 ,0.42857 ,330587,71.40
1,268 ,0 ,0.41667 ,2.58706 ,0.41667 ,330536,71.40
1,269 ,0 ,0.26667 ,1.02370 ,0.26667 ,330484,71.40
1,270 ,0 ,0.22222 ,1.10392 ,0.22222 ,330449,71.40
1,271 ,0 ,1.54524 ,9.09040 ,0.87857 ,330413,71.40
1,272 ,0 ,0.78571 ,4.34943 ,0.50000 ,330378,71.40
1,273 ,0 ,0.20000 ,1.13633 ,0.20000 ,330343,71.40
1,274 ,0 ,0.20000 ,0.40321 ,0.20000 ,330292,71.37
1,275 ,0 ,0.16667 ,0.43400 ,0.22222 ,330241,71.35
1,276 ,0 ,0.28148 ,1.44136 ,0.28148 ,330190,71.32
1,277 ,0 ,0.14394 ,0.92017 ,0.14394 ,330139,71.30
1,278 ,0 ,0.40000 ,6.28304 ,0.26660 ,330088,71.28
1,279 ,0 ,0.29167 ,0.94345 ,0.29167 ,330098,71.30
1,280 ,0 ,0.83333 ,1.84625 ,0.83333 ,330057,71.30
1,281 ,0 ,0.48333 ,1.38610 ,0.48333 ,330017,71.30
1,282 ,0 ,0.12500 ,0.32464 ,0.12500 ,329976,71.30
1,283 ,0 ,1.17143 ,5.05305 ,0.97143 ,329943,71.30
1,284 ,0 ,0.50000 ,2.94738 ,0.50000 ,329910,71.30
1,285 ,0 ,0.15238 ,0.59914 ,0.15238 ,329878,71.30
1,286 ,0 ,0.06667 ,0.33333 ,0.06667 ,329845,71.30
1,287 ,0 ,0.66667 ,2.50000 ,0.66667 ,329803,71.27
1,288 ,0 ,0.61667 ,3.41017 ,0.35000 ,329760,71.25
1,289 ,0 ,1.38095 ,11.05500 ,0.59524 ,329718,71.22
1,290 ,0 ,0.53571 ,2.34692 ,0.39286 ,329676,71.20
1,291 ,0 ,0.20000 ,0.63490 ,0.15000 ,329634,71.18
1,292 ,0 ,0.26190 ,0.82528 ,0.26190 ,329640,71.20
1,293 ,0 ,0.21429 ,0.73011 ,0.21429 ,329603,71.20
1,294 ,0 ,0.26667 ,0.72724 ,0.20000 ,329567,71.20
1,295 ,0 ,0.85714 ,2.25764 ,0.30952 ,329531,71.20
1,296 ,0 ,0.20833 ,0.97050 ,0.20833 ,329514,71.20
1,297 ,0 ,0.62302 ,2.22055 ,0.53968 ,329496,71.20
1,298 ,0 ,0.20000 ,0.62500 ,0.20000 ,329479,71.20
1,299 ,0 ,0.08571 ,0.31513 ,0.08571 ,329462,71.20
1,300 ,0 ,0.25000 ,0.75000 ,0.25000 ,329445,71.20
1,301 ,0 ,0.30000 ,1.33333 ,0.30000 ,329440,71.20
1,302 ,0 ,0.46667 ,1.47897 ,0.46667 ,329418,71.20
1,303 ,0 ,0.22870 ,0.67646 ,0.22870 ,329396,71.20
1,304 ,0 ,0.22222 ,0.60600 ,0.22222 ,329374,71.20
1,305 ,0 ,0.65714 ,2.23200 ,0.25714 ,329340,71.17
1,306 ,0 ,1.00000 ,3.67250 ,0.83333 ,329305,71.15
1,307 ,0 ,0.30556 ,2.22640 ,0.30556 ,329271,71.12
1,308 ,0 ,0.19048 ,0.48306 ,0.19048 ,329237,71.10
1,309 ,0 ,0.68333 ,21.49065 ,0.68333 ,329182,71.10
1,310 ,0 ,0.76029 ,7.46022 ,0.59362 ,329126,71.10
1,311 ,0 ,1.40000 ,4.79163 ,1.40000 ,329071,71.10
1,312 ,0 ,1.20000 ,3.75000 ,1.20000 ,329016,71.10
1,313 ,0 ,0.66667 ,1.58722 ,0.66667 ,328961,71.10
1,314 ,0 ,1.14167 ,6.70128 ,0.51667 ,328975,71.07
1,315 ,0 ,0.40000 ,1.47323 ,0.40000 ,328934,71.05
1,316 ,0 ,0.13333 ,0.32050 ,0.13333 ,328894,71.02
1,317 ,0 ,0.22222 ,0.68960 ,0.22222 ,328853,71.00
1,318 ,0 ,1.00000 ,1.89500 ,1.00000 ,328813,71.00
1,319 ,0 ,0.10165 ,0.35234 ,0.10165 ,328774,71.00
1,320 ,0 ,0.06667 ,0.13467 ,0.06667 ,328734,71.00
1,321 ,0 ,1.59091 ,9.64236 ,0.59091 ,328695,71.00
1,322 ,0 ,0.16667 ,0.44444 ,0.16667 ,328692,71.00
1,323 ,0 ,0.38095 ,1.93315 ,0.38095 ,328689,71.00
1,324 ,0 ,0.42875 ,1.14447 ,0.42875 ,328686,71.00
1,325 ,0 ,0.66667 ,1.06004 ,0.66667 ,328683,71.00
1,326 ,0 ,0.66667 ,8.66667 ,0.66667 ,328680,71.00
1,327 ,0 ,1.42857 ,5.48204 ,1.09524 ,328692,71.00
1,328 ,0 ,0.43175 ,1.26308 ,0.43175 ,328702,71.00
1,329 ,0 ,0.23214 ,0.52041 ,0.23214 ,328711,71.00
1,330 ,0 ,0.24000 ,0.45450 ,0.24000 ,328721,71.00
1,331 ,0 ,0.28571 ,0.52083 ,0.28571 ,328728,71.00
1,332 ,0 ,0.64815 ,3.80254 ,0.64815 ,328735,71.00
1,333 ,0 ,0.40816 ,0.55369 ,0.40816 ,328742,71.00
1,334 ,0 ,0.60000 ,1.42850 ,0.60000 ,328749,71.00
1,335 ,0 ,0.00000 ,0.00000 ,0.00000 ,328739,71.00
1,336 ,0 ,1.04762 ,11.40124 ,1.01190 ,328729,71.00
1,337 ,0 ,0.33333 ,0.55556 ,0.33333 ,328719,71.00
1,338 ,0 ,0.23810 ,0.62046 ,0.23810 ,328709,71.00
1,339 ,0 ,0.38889 ,0.72531 ,0.38889 ,328699,71.00
1,340 ,0 ,1.07778 ,8.23508 ,0.91111 ,328682,71.00
1,341 ,0 ,0.30000 ,0.67855 ,0.25000 ,328655,71.00
1,342 ,0 ,1.00000 ,3.28740 ,0.83333 ,328628,71.00
1,343 ,0 ,0.44444 ,0.63489 ,0.44444 ,328601,71.00
1,344 ,0 ,1.76000 ,2.95940 ,1.76000 ,328562,71.00
1,345 ,0 ,2.40000 ,11.33000 ,1.86667 ,328522,71.00
1,346 ,0 ,1.75000 ,21.33025 ,1.46429 ,328483,71.00
1,347 ,1 ,0.60000 ,1.35272 ,0.50000 ,328444,71.00
1,348 ,0 ,2.48854 ,14.69386 ,1.37877 ,328416,70.97
1,349 ,0 ,0.63788 ,3.24342 ,0.63788 ,328387,70.95
1,350 ,0 ,0.50000 ,1.55220 ,0.50000 ,328359,70.92
1,351 ,0 ,0.46667 ,1.21870 ,0.46667 ,328331,70.90
1,352 ,0 ,0.65000 ,7.29160 ,0.65000 ,328303,70.88
1,353 ,0 ,0.30000 ,1.01200 ,0.30000 ,328314,70.90
1,354 ,0 ,0.73333 ,3.90733 ,0.73333 ,328297,70.90
1,355 ,0 ,0.14286 ,0.19305 ,0.14286 ,328281,70.90
1,356 ,0 ,0.37500 ,0.55144 ,0.37500 ,328264,70.90
1,357 ,0 ,0.75000 ,1.07138 ,0.75000 ,328190,70.90
1,358 ,0 ,1.11111 ,3.45443 ,1.11111 ,328116,70.90
1,359 ,0 ,0.73810 ,8.12905 ,0.73810 ,328042,70.90
1,360 ,0 ,0.50000 ,0.67567 ,0.50000 ,327968,70.90
1,361 ,0 ,1.00000 ,1.72400 ,1.00000 ,327923,70.87
1,362 ,0 ,1.00000 ,3.91547 ,0.86667 ,327878,70.85
1,363 ,0 ,2.20000 ,8.15006 ,1.86667 ,327833,70.82
1,364 ,0 ,0.85714 ,1.42850 ,0.85714 ,327788,70.80
1,365 ,1 ,0.44000 ,1.45394 ,0.44000 ,327743,70.78
1,366 ,0 ,2.66667 ,8.98617 ,1.66667 ,327754,70.80
