     0.045020000        1.2650900       0.23975000       0.37580000 
     0.041750000        2.3740600       0.27017000       0.24777000 
     0.036340000        1.8397100       0.30126000       0.26773000 
     0.046350000        1.8702800       0.25683000       0.24713000 
     0.034000000        2.2577600       0.35214000      0.099140000 
     0.039650000        1.2408000       0.23726000       0.17836000 
     0.062410000        1.3167700       0.16820000       0.31589000 
     0.021840000        1.0191400       0.11353000       0.36117000 
     0.036670000       0.67510000       0.13768000       0.37178000 
      0.11904000       0.20362000       0.11017000       0.44911000 
      0.13859000       0.12524000       0.13312000       0.53253000 
     0.010670000       0.26846000      0.098660000       0.29483000 
     0.040000000       0.27896000       0.10126000       0.12836000 
     0.025600000       0.27108000       0.12536000       0.14065000 
      0.11396000       0.23750000       0.10665000      0.094380000 
      0.14384000       0.21397000       0.12210000       0.23960000 
     0.078830000       0.24030000       0.10060000       0.15638000 
      0.21351000       0.19370000      0.053200000       0.20988000 
     0.037890000       0.36937000      0.097120000       0.17387000 
     0.033110000       0.65438000       0.15697000       0.16826000 
      0.18713000       0.48765000       0.19795000       0.32892000 
     0.036930000       0.76013000       0.20450000       0.23479000 
      0.22970000        1.2599100       0.18577000       0.67916000 
     0.069140000       0.48753000       0.19545000       0.55508000 
     0.064620000        1.1925000       0.16498000       0.21940000 
     0.040180000       0.32189000       0.15299000       0.15001000 
     0.048300000       0.89409000       0.19803000       0.13180000 
     0.023850000       0.84918000       0.16880000       0.36087000 
     0.028890000       0.48853000      0.095870000       0.30468000 
     0.026460000       0.44053000      0.013000000       0.16903000 
     0.064380000       0.89444000      0.067640000      0.062220000 
     0.028450000        1.3479300       0.12002000       0.16894000 
     0.030690000       0.70084000      0.068830000      0.057360000 
    0.0034500000        1.4007800      0.048000000      0.076550000 
    0.0047000000        2.0277900       0.10669000      0.086610000 
    0.0068200000        1.5725500      0.087520000      0.089490000 
    0.0048900000        1.3386800      0.078520000      0.094090000 
    0.0044900000        1.3529300      0.029520000      0.090790000 
    0.0022000000        1.2762400       0.28662000       0.00000000 
     0.079990000       0.23689000       0.11249000       0.26789000 
     0.035320000       0.12250000       0.11562000       0.22934000 
     0.043370000       0.19967000      0.096070000       0.32489000 
     0.042590000       0.19823000      0.052840000       0.20158000 
     0.050260000       0.19423000      0.033060000       0.15168000 
     0.020760000       0.30108000     -0.090450000       0.21573000 
     0.037440000       0.30849000      0.064500000       0.22477000 
     0.070650000       0.64076000       0.18854000       0.18308000 
     0.076720000       0.28718000     -0.036610000       0.15013000 
     0.038910000       0.31442000     -0.061470000       0.11529000 
     0.057530000       0.45301000      0.017460000       0.10089000 
     0.060580000       0.30808000     0.0020700000      0.080360000 
     0.012510000       0.38122000      0.088700000      0.074840000 
     0.049090000       0.44512000      0.050740000      0.049730000 
     0.027680000       0.40044000     -0.010370000      0.028730000 
      0.12359000        1.2100600       0.16437000       0.27432000 
      0.18970000       0.84964000       0.20321000       0.31504000 
      0.19330000        1.0093900       0.21149000       0.28646000 
      0.16122000       0.99788000       0.19269000       0.26644000 
      0.11991000       0.58191000       0.18583000       0.24371000 
      0.14426000       0.57926000       0.17393000       0.19718000 
      0.14679000       0.55648000       0.16094000       0.20589000 
      0.16674000       0.64100000       0.13377000       0.22739000 
      0.13424000       0.41647000       0.13913000       0.17081000 
      0.15993000       0.29051000       0.11325000       0.25226000 
     0.087760000       0.52727000       0.12067000       0.20195000 
     0.092550000       0.47528000       0.14928000       0.18432000 
      0.13246000       0.52145000       0.14536000       0.25562000 
      0.13008000       0.66822000       0.16534000       0.34968000 
      0.11583000       0.98771000       0.18916000       0.30130000 
     0.010830000       0.13331000      0.016720000       0.16382000 
     0.018970000      0.059820000      0.016000000       0.10236000 
     0.022210000       0.20136000      0.052870000       0.26826000 
     0.020190000       0.15768000      0.068730000       0.21382000 
     0.043710000       0.17843000       0.12550000       0.35313000 
     0.044160000       0.26894000       0.13102000       0.29477000 
     0.095970000       0.26381000      0.087190000       0.32159000 
     0.018210000       0.22463000      0.079380000       0.27930000 
     0.039410000       0.22908000      0.065430000       0.21450000 
     0.050190000       0.32171000       0.12664000       0.30010000 
     0.063070000       0.76063000       0.12787000       0.16137000 
     0.074180000       0.33513000      0.032640000       0.12128000 
     0.063400000       0.27775000     -0.036650000      0.093370000 
     0.031310000       0.29132000      0.025920000      0.067460000 
     0.038530000       0.29056000      0.068560000      0.048650000 
     0.054490000       0.22435000       0.12260000       0.27581000 
     0.064290000       0.13979000       0.14070000       0.22645000 
     0.068690000       0.17122000      0.089330000       0.22975000 
     0.074010000       0.23544000      0.090120000       0.28340000 
      0.16782000       0.11430000      0.057410000       0.38162000 
     0.066940000      0.088290000      0.073720000       0.36517000 
     0.061220000       0.15791000      0.085980000       0.31935000 
      0.17058000       0.25523000      0.042920000       0.37856000 
      0.12627000       0.15590000      0.070280000       0.41631000 
     0.039870000       0.16512000      0.095550000       0.37705000 
     0.032080000       0.21577000      0.075960000       0.39469000 
     0.038990000       0.17529000       0.14496000       0.49462000 
     0.062000000       0.19689000       0.19742000       0.62774000 
     0.036330000       0.18106000      0.071600000       0.58348000 
     0.030720000       0.35308000     -0.075600000       0.88146000 
     0.060390000       0.18828000       0.11925000       0.38770000 
     0.037970000       0.10703000      0.087570000       0.52662000 
     0.037970000       0.27020000       0.11716000       0.52719000 
     0.035590000       0.33312000       0.13636000       0.39489000 
     0.051770000       0.40767000       0.11563000       0.34552000 
     0.038620000       0.29563000       0.11209000       0.36296000 
     0.049210000       0.34770000       0.11513000       0.30523000 
     0.074250000       0.39548000      0.071370000       0.28089000 
     0.038680000       0.33662000      0.061240000       0.26104000 
     0.030460000       0.31581000     0.0030900000       0.35051000 
     0.034730000       0.74299000      0.050630000       0.24066000 
     0.055100000       0.55874000      0.093370000       0.23819000 
     0.060320000       0.79622000       0.10102000       0.39772000 
      0.10480000       0.56068000      0.061100000       0.33262000 
     0.090220000       0.31055000     -0.042100000       0.43254000 
     0.041680000       0.55790000       0.29451000       0.24431000 
    0.0074500000       0.31856000       0.30041000       0.18601000 
     0.012420000       0.44992000       0.25235000       0.16077000 
    0.0093500000       0.93875000       0.43450000       0.00000000 
     0.050300000        1.1603700       0.48451000       0.00000000 
      0.14488000        1.0668000       0.47664000       0.00000000 
     0.085510000       0.77101000       0.36587000       0.00000000 
     0.019790000       0.72680000       0.38498000      0.029700000 
     0.046230000       0.92624000       0.35007000      0.028510000 
     0.033020000        1.0544100       0.33641000      0.026600000 
     0.014610000        2.2799000       0.38617000      0.027600000 
     0.076590000        2.0897900       0.37820000      0.024530000 
     0.079250000        3.2613600       0.41635000      0.024100000 
      0.11043000        2.6185900       0.45705000       0.00000000 
      0.10900000        2.1395200       0.46524000       0.00000000 
      0.13947000       0.18948000       0.11093000       0.46495000 
     0.074030000       0.15521000       0.10319000       0.59272000 
      0.10884000       0.12068000    -0.0063400000       0.62994000 
     0.040140000       0.13429000    -0.0066800000       0.62819000 
     0.026770000       0.18568000      0.032130000       0.50092000 
     0.025940000       0.13218000      0.016860000       0.45128000 
     0.033220000       0.20919000      0.044450000       0.36535000 
     0.033350000       0.14480000     -0.023150000       0.39933000 
     0.016570000       0.17477000     -0.012750000       0.37594000 
     0.024850000       0.16194000     -0.085410000       0.39514000 
     0.031150000       0.21469000     -0.013370000       0.23988000 
      0.10004000       0.42345000       0.12888000       0.39046000 
     0.082630000       0.35526000      0.047410000       0.28973000 
     0.061420000       0.69959000      0.083600000       0.30387000 
     0.041020000       0.26576000     0.0046900000       0.90381000 
     0.049870000       0.11959000      0.072460000       0.23251000 
     0.047190000      0.082070000      0.082930000       0.25506000 
     0.045760000       0.14526000       0.14483000       0.24566000 
     0.062170000       0.26684000       0.17505000       0.17415000 
     0.075690000       0.25120000       0.17920000       0.13649000 
      0.10692000       0.23901000       0.16546000       0.20147000 
     0.043380000       0.27110000       0.16290000       0.18182000 
     0.033180000       0.27719000       0.14208000       0.20577000 
     0.026190000       0.12172000      0.083980000       0.21093000 
     0.021560000      0.091440000    -0.0091300000       0.22579000 
     0.011180000       0.17266000      0.020390000       0.23849000 
     0.013080000      0.068320000      0.063040000      0.026510000 
     0.021530000       0.12377000    -0.0068900000       0.60238000 
     0.030350000       0.10137000      0.087440000       0.14846000 
     0.033100000      0.067930000     -0.020700000       0.29190000 
      0.11863000       0.44651000       0.16500000       0.44175000 
     0.074490000       0.26460000      0.095380000       0.42581000 
     0.033720000       0.52863000       0.12961000       0.37213000 
     0.073870000       0.65976000       0.35194000       0.35735000 
      0.19200000        1.0422000       0.34777000       0.23890000 
      0.15213000        1.2814100       0.44303000       0.20329000 
      0.19976000        2.0157000       0.44289000       0.19162000 
      0.21151000        4.0684000       0.43070000       0.17089000 
      0.28224000        2.6711200       0.39710000       0.10634000 
      0.16924000        3.9592100       0.35731000       0.14456000 
      0.10480000        2.1120700       0.33461000       0.11685000 
      0.31744000        1.3389200       0.18243000       0.28826000 
      0.14623000        1.0913800       0.13803000       0.32099000 
     0.082880000       0.87506000       0.23196000       0.19044000 
     0.077510000       0.57948000       0.11633000       0.23100000 
     0.061360000       0.49528000       0.10383000       0.31107000 
     0.093540000       0.25687000       0.12390000       0.28641000 
     0.084960000       0.28677000      0.055600000       0.34260000 
     0.047610000       0.38344000      0.080860000       0.27175000 
     0.051620000       0.29560000      0.090400000       0.24129000 
     0.060390000       0.28848000       0.12228000       0.22115000 
     0.064800000       0.29784000       0.14272000       0.17522000 
     0.086960000       0.29726000       0.12445000       0.15344000 
     0.078920000       0.22266000      0.073720000       0.18932000 
     0.053740000       0.26675000      0.017640000       0.22770000 
     0.041940000       0.37487000      0.056330000       0.21174000 
     0.064800000       0.32861000      0.084660000       0.22447000 
     0.059250000       0.34756000      0.060140000       0.22470000 
     0.063270000       0.33570000      0.071570000       0.19112000 
     0.076280000       0.37493000       0.13701000       0.30315000 
      0.15896000       0.74964000       0.10287000       0.32289000 
      0.17988000       0.37023000      0.085560000       0.24864000 
      0.17305000       0.41509000      0.058680000       0.29076000 
      0.13720000       0.55580000      0.052890000       0.30516000 
     0.093210000       0.32005000      0.051060000       0.28456000 
     0.082370000       0.36505000      0.072290000       0.25640000 
     0.085550000       0.49668000       0.11185000       0.23021000 
      0.17211000       0.42395000       0.11163000       0.30940000 
     0.092510000       0.45583000      0.047420000       0.29655000 
     0.044640000       0.20861000     -0.018530000       0.31123000 
     0.019320000       0.24555000    -0.0053400000       0.32455000 
     0.021650000       0.18722000      0.017300000       0.32031000 
     0.024390000       0.21040000     -0.023980000       0.52776000 
     0.026000000       0.18076000     0.0018900000       0.65559000 
     0.048610000       0.44808000      0.076370000       0.41808000 
     0.078230000       0.73988000       0.31858000       0.11468000 
      0.12885000       0.55291000       0.32398000      0.090370000 
      0.10932000       0.44856000       0.23906000      0.050800000 
      0.17924000       0.62570000       0.26650000      0.038310000 
      0.10261000       0.54907000       0.18744000      0.037400000 
     0.068580000       0.58465000       0.12060000      0.030550000 
     0.088090000       0.41327000       0.10800000      0.018750000 
      0.10706000       0.33740000     -0.018310000      0.013570000 
     0.046270000       0.38408000      0.038070000     0.0063600000 
      0.23276000       0.22810000      0.011190000       0.29763000 
      0.15362000       0.90586000      0.078760000       0.21059000 
     0.084520000        1.5429100       0.24143000       0.18886000 
      0.13396000       0.95739000       0.20303000       0.22008000 
     0.087050000       0.65606000       0.15000000       0.39342000 
     0.084690000       0.70777000       0.12407000       0.49439000 
     0.076220000       0.27742000      0.099850000       0.54883000 
     0.065150000       0.13578000      0.087550000       0.43139000 
     0.044610000       0.19603000      0.083960000       0.40310000 
     0.030110000       0.20709000       0.12655000       0.34300000 
     0.036090000       0.41778000       0.11898000       0.27845000 
     0.031600000       0.27469000       0.10324000       0.34185000 
     0.032650000       0.37501000       0.11622000       0.30110000 
     0.041700000       0.35127000       0.10570000       0.26205000 
     0.049100000       0.22496000       0.11127000       0.24807000 
     0.042740000       0.22410000     -0.071630000       0.28698000 
     0.021780000       0.24162000     -0.057640000       0.30849000 
     0.019220000       0.18495000     -0.021880000       0.35392000 
     0.070030000       0.19328000     0.0010800000       0.39632000 
     0.028910000       0.28694000     -0.079350000       0.53049000 
     0.032590000       0.30220000      0.076210000       0.50756000 
      0.15419000       0.52143000       0.29395000       0.40632000 
      0.19129000       0.15993000       0.24595000       0.35281000 
      0.11921000       0.16058000       0.19137000       0.32505000 
     0.098360000       0.25055000       0.19252000       0.27450000 
      0.11500000       0.20574000       0.20538000       0.24616000 
     0.089660000       0.21517000       0.17735000       0.22718000 
      0.12215000       0.32878000       0.28912000       0.17775000 
      0.14409000       0.50985000       0.27438000       0.18557000 
      0.16205000       0.25264000      0.091580000       0.24007000 
      0.11112000       0.26053000      0.092510000       0.28812000 
     0.095040000       0.31306000       0.13753000       0.31980000 
      0.11838000       0.26510000       0.14353000       0.32806000 
     0.094420000       0.30528000       0.14846000       0.30799000 
     0.035270000       0.32011000      0.036970000       0.28455000 
     0.057350000       0.34450000      0.099880000       0.22268000 
     0.036890000       0.42462000       0.20545000       0.27134000 
     0.037980000       0.34578000       0.18656000       0.23629000 
     0.033310000       0.41261000       0.20071000       0.27577000 
     0.033790000       0.44923000       0.19764000       0.22781000 
     0.026450000       0.37987000       0.19190000       0.20317000 
     0.032770000       0.42775000       0.20690000       0.14445000 
     0.031400000       0.45988000       0.18579000       0.15562000 
     0.043780000       0.49039000       0.19459000       0.14222000 
     0.034140000       0.42657000       0.17017000       0.14138000 
     0.030150000       0.51885000       0.16775000       0.12873000 
     0.026740000       0.63643000       0.18432000       0.14479000 
     0.031720000       0.68499000       0.18154000       0.18356000 
     0.031720000       0.67741000       0.17780000       0.18119000 
     0.045440000       0.83608000       0.19929000       0.15654000 
     0.027170000       0.73405000       0.17989000       0.33655000 
      0.20695000        1.0812400       0.20639000       0.33900000 
      0.10980000       0.67429000       0.28716000       0.32929000 
     0.059630000       0.95777000       0.20353000       0.26193000 
     0.076410000       0.57218000       0.19393000       0.27867000 
      0.10457000       0.64298000       0.23072000       0.25027000 
     0.087160000       0.56913000       0.26264000       0.22431000 
      0.10133000       0.78988000       0.30657000       0.16698000 
     0.094300000       0.91924000       0.31231000       0.15316000 
      0.18243000       0.62164000       0.21511000       0.27366000 
     0.079570000       0.91519000       0.25211000       0.22229000 
     0.072500000        1.5253200       0.26201000       0.16986000 
      0.14040000        1.4069300       0.27735000       0.20551000 
      0.15324000        2.2142200       0.30418000       0.26356000 
      0.16080000        1.6505600       0.27835000       0.19658000 
      0.13553000        1.1301500       0.28480000       0.14475000 
     0.065490000       0.72329000       0.24753000       0.21761000 
     0.095340000       0.68053000       0.31398000       0.20220000 
      0.11879000       0.69093000       0.27010000       0.20363000 
      0.10920000       0.62711000       0.22327000       0.24728000 
     0.095810000       0.52002000       0.21103000       0.21134000 
     0.093420000       0.45129000       0.22126000       0.23149000 
     0.079920000       0.55194000       0.22704000       0.20776000 
     0.063800000       0.50973000       0.23418000       0.20733000 
     0.055500000       0.42710000       0.24476000       0.18959000 
     0.050060000       0.49195000       0.21186000       0.17736000 
     0.049430000       0.73311000       0.25113000       0.19143000 
     0.065520000       0.79726000       0.31490000       0.21429000 
     0.072990000       0.99517000       0.31546000       0.26789000 
     0.087050000        1.1875900       0.32699000       0.24458000 
     0.082000000        1.1504900       0.36033000       0.21220000 
     0.047620000       0.99849000       0.29984000       0.00000000 
     0.032650000       0.86462000       0.31798000       0.00000000 
    0.0083000000        1.0397800       0.29579000       0.00000000 
     0.011010000        1.1576400       0.33256000       0.00000000 
     0.029000000        1.0685100       0.34553000       0.00000000 
     0.029230000       0.86783000       0.28951000       0.00000000 
     0.023500000       0.89213000       0.31859000       0.00000000 
     0.087110000       0.64789000       0.26301000       0.00000000 
     0.025800000       0.70323000       0.24958000       0.00000000 
     0.022390000       0.60558000       0.14545000      0.023610000 
     0.050420000       0.77618000       0.19085000      0.012420000 
     0.061330000        1.0562600       0.31359000      0.013780000 
     0.034800000        1.2833900       0.31134000     0.0092700000 
     0.040410000        1.5511200       0.32562000     0.0048200000 
     0.053250000        1.3226500       0.29610000       0.00000000 
     0.082740000        2.9859400       0.32750000       0.14879000 
     0.065650000       0.91413000       0.20150000       0.11299000 
     0.098080000       0.91907000       0.22602000       0.40565000 
     0.038330000       0.89379000       0.25207000       0.17236000 
     0.097130000       0.68817000       0.23706000       0.26361000 
     0.093770000       0.54460000       0.20837000       0.25836000 
      0.10598000       0.48477000       0.17728000       0.28447000 
     0.085070000       0.34837000       0.15802000       0.36022000 
     0.062830000       0.55692000       0.16240000       0.44641000 
     0.073610000        1.1162700       0.21983000       0.31150000 
     0.090730000        1.3534300       0.26400000       0.31533000 
     0.079120000        1.7147600       0.29891000       0.28014000 
      0.10052000        1.6803300       0.28121000       0.34388000 
      0.10699000        1.3143500       0.26192000       0.52010000 
      0.13456000       0.62879000      0.084030000       0.52834000 
     0.057250000        8.8415900       0.87051000     0.0082300000 
     0.067910000        6.3296400       0.80084000     0.0068000000 
     0.072540000        5.4693000       0.76479000     0.0058600000 
     0.047640000        4.6523900       0.75522000     0.0047600000 
     0.049850000        3.6312900       0.74738000     0.0039600000 
     0.051590000        3.3593400       0.76849000     0.0027100000 
     0.059600000        2.8659500       0.75322000       0.00000000 
     0.059760000        2.6301600       0.74109000       0.00000000 
     0.056360000        3.1945700       0.79261000       0.00000000 
     0.063750000        2.8909900       0.67386000       0.00000000 
     0.081010000        3.1775700       0.72435000      0.021140000 
     0.070070000        3.7905100       0.87256000      0.025890000 
     0.084680000        4.4929300       0.88014000      0.025060000 
      0.10096000        4.9152300       0.82857000      0.021900000 
      0.10939000        3.7070900       0.70100000      0.017210000 
     0.027570000       0.18626000       0.17221000       0.34765000 
     0.076920000       0.21600000       0.23015000       0.28746000 
      0.12978000       0.47253000       0.27387000       0.21380000 
      0.13054000       0.20948000      0.093950000       0.29587000 
     0.035490000       0.15388000       0.10747000       0.32455000 
     0.035210000       0.14250000       0.10641000       0.29981000 
     0.063480000       0.21198000      0.098590000       0.29140000 
     0.047820000       0.23770000       0.12531000       0.37357000 
     0.097070000       0.13278000       0.10211000       0.30957000 
     0.054620000       0.14789000      0.065930000       0.29467000 
      0.11694000       0.19432000      0.066910000       0.31434000 
      0.20901000       0.17304000      0.078140000       0.43777000 
     0.073230000       0.14753000      0.031740000       0.43809000 
      0.11299000       0.19706000       0.14145000       0.55409000 
     0.048780000       0.13985000       0.16013000       0.43689000 
     0.050210000       0.28005000       0.21701000       0.54876000 
     0.043660000       0.26551000       0.14905000       0.58628000 
     0.034110000       0.61089000       0.31643000       0.27798000 
     0.075760000       0.93330000       0.38603000      0.089100000 
     0.075840000       0.98869000       0.38228000      0.065060000 
      0.13805000       0.89153000       0.28516000       0.11642000 
     0.084240000       0.87890000       0.34533000      0.097580000 
     0.066020000        1.0422000       0.35946000      0.079000000 
      0.15951000        1.5292300       0.45481000      0.026870000 
     0.096190000        1.6967600       0.36795000      0.023550000 
     0.033080000        3.1767600       0.37517000      0.018550000 
      0.13710000        3.6753500       0.48345000     0.0072300000 
      0.16974000        2.6297700       0.30215000       0.17408000 
      0.10574000        3.4899500       0.24130000       0.17297000 
      0.10135000        4.3836100       0.27288000       0.14356000 
     0.057330000       0.14572000       0.16083000       0.29742000 
     0.054030000      0.090880000       0.14317000       0.30739000 
     0.049640000       0.21743000       0.15911000       0.22259000 
     0.040410000       0.36306000       0.17094000       0.24988000 
     0.065470000       0.40778000       0.17782000       0.20693000 
     0.068980000       0.42720000       0.20819000       0.18194000 
     0.070160000       0.49619000       0.19585000       0.13981000 
     0.088460000       0.55597000       0.19783000       0.20047000 
     0.085240000       0.46957000       0.13970000       0.18184000 
     0.075450000       0.48051000      0.059990000       0.17626000 
     0.044270000       0.49791000      0.093460000       0.28823000 
      0.22381000       0.59682000       0.17166000       0.27594000 
     0.096420000       0.93047000       0.19735000       0.26913000 
      0.11398000       0.87731000       0.24098000       0.24851000 
      0.12968000       0.68010000       0.26920000       0.21151000 
     0.091940000       0.27798000       0.14050000       0.33724000 
     0.082220000       0.16807000       0.17336000       0.40148000 
     0.097210000       0.31305000       0.17017000       0.30675000 
     0.088650000       0.20767000      0.082850000       0.31629000 
     0.049610000       0.21700000      0.072930000       0.32006000 
     0.040850000       0.20914000      0.087850000       0.31816000 
     0.033760000       0.21061000      0.088370000       0.23263000 
     0.053470000       0.30521000      0.074390000       0.18251000 
     0.057340000       0.27112000      0.059840000       0.18749000 
     0.048030000       0.23272000      0.045590000       0.11667000 
     0.038720000       0.26428000      0.014870000       0.14683000 
     0.069940000       0.23056000      0.030620000       0.20432000 
     0.068660000       0.40468000      0.058210000       0.32927000 
     0.046090000       0.52523000      0.074360000       0.29927000 
     0.042310000       0.48816000      0.041350000       0.25590000 
     0.077800000       0.76827000       0.27585000       0.23891000 
     0.087120000       0.49369000       0.26491000       0.21584000 
     0.046480000       0.89759000       0.29406000       0.19344000 
     0.050940000        1.2343800       0.29957000       0.15226000 
      0.14640000        1.1854400       0.31798000       0.23099000 
     0.087420000        1.0144800       0.31395000       0.26766000 
      0.11717000        1.3293100       0.28527000       0.33293000 
      0.11324000        1.5635500       0.25606000       0.31605000 
     0.072000000        1.5856600       0.28647000       0.29386000 
     0.076750000        1.6069400       0.28262000       0.28096000 
     0.067720000        2.6902000       0.32874000       0.26796000 
     0.074130000        2.1433600       0.34444000       0.21576000 
      0.10999000        1.9916800       0.27171000       0.16299000 
     0.089860000        2.0001100       0.27280000       0.77642000 
      0.12527000        2.1993100       0.33165000       0.77767000 
      0.21037000        5.6628800       0.56450000      0.050700000 
      0.17393000        2.5888600       0.44115000      0.058660000 
     0.072590000        3.0810600       0.35434000       0.17423000 
     0.058960000        3.0461600       0.48299000       0.14769000 
      0.11174000        2.4975800       0.55361000       0.13874000 
      0.12202000        2.3329500       0.57775000       0.11075000 
      0.14986000        2.2614100       0.54454000      0.088350000 
      0.14496000        2.3899900       0.46544000      0.074490000 
      0.13601000        2.2821000       0.48226000      0.083750000 
      0.13648000        2.7386600       0.41751000      0.071870000 
      0.12677000        4.0720300       0.47633000      0.057500000 
      0.20542000        2.8884300       0.47442000      0.027310000 
      0.15360000        3.0050100       0.33681000      0.037370000 
      0.12007000        3.0914500       0.45835000      0.049570000 
      0.12837000        3.7771000       0.57034000      0.073980000 
      0.10454000        1.3856300       0.20773000       0.00000000 
     0.069230000       0.29952000       0.39052000       0.00000000 
     0.047870000       0.32181000       0.48424000      0.051940000 
     0.095670000        1.0619600       0.87432000       0.42287000 
      0.12563000        2.0927600       0.87164000       0.14736000 
     0.095020000        4.7176600        1.0518000       0.40079000 
      0.21432000        3.3512600       0.69855000       0.50719000 
      0.18571000        3.0281900       0.53673000       0.35843000 
      0.13173000        4.7991800       0.53880000       0.15841000 
      0.20965000        3.2079400       0.46774000       0.18061000 
      0.15249000        4.9160200       0.49061000       0.20938000 
      0.11173000        1.9258400       0.42261000       0.17020000 
     0.064600000        2.9166100       0.37819000       0.18701000 
     0.083020000        2.2404900       0.37842000       0.18033000 
      0.12859000        2.2339600       0.32122000       0.16656000 
     0.027040000       0.90366000     -0.078270000       0.00000000 
     0.017590000        1.0372800      0.030160000       0.00000000 
     0.031100000        2.9043200       0.25796000       0.00000000 
     0.017870000        2.9781600       0.12507000       0.00000000 
      0.59812000        1.3504200      0.027470000       0.00000000 
     0.050540000        1.1259800       0.19328000       0.00000000 
     0.031600000        2.0068500       0.30939000       0.00000000 
     0.017560000        2.3103100       0.29796000       0.00000000 
     0.011450000        2.6653000       0.32434000       0.00000000 
     0.011730000        3.4357200       0.50781000       0.00000000 
     0.036850000        4.7295500       0.68915000       0.00000000 
