,County,YYYY_WW,BI,CI,HI,Temperature,T Max,T Min,RH,Precp
42,Hsinchu,2012_43,0.7767833333333333,2.44795,0.6485833333333333,24.671428571428574,29.500000000000004,20.714285714285715,73.0,0.0
43,Hsinchu,2012_44,0.9951,3.2875952380952382,0.9951,23.085714285714282,26.914285714285715,20.428571428571427,75.0,4.185714285714285
44,Hsinchu,2012_45,0.5782380952380952,2.710377777777778,0.5782380952380952,22.571428571428573,27.028571428571432,19.82857142857143,70.71428571428571,0.2714285714285714
45,Hsinchu,2012_46,0.07142857142857142,0.28009523809523806,0.07142857142857142,21.6,25.685714285714283,18.942857142857143,76.57142857142857,3.971428571428571
46,Hsinchu,2012_47,0.3414752747252748,1.4066565934065933,0.3000027472527473,20.37142857142857,23.257142857142856,17.914285714285715,84.42857142857143,16.54285714285714
47,Hsinchu,2012_48,0.567875,2.2577666666666665,0.567875,18.77142857142857,21.357142857142858,16.65714285714286,89.85714285714286,27.94285714285714
48,Hsinchu,2012_49,0.23809523809523808,3.7698095238095237,0.23809523809523808,17.557142857142857,20.37142857142857,15.642857142857142,83.57142857142857,10.447731157302751
49,Hsinchu,2012_50,0.8135176870748299,3.9147551020408167,0.7156748299319727,18.185714285714283,21.514285714285716,15.571428571428573,80.28571428571429,1.4142857142857141
50,Hsinchu,2012_51,0.8533333333333334,2.424166666666667,0.7104761904761905,17.642857142857142,21.900000000000002,14.87142857142857,83.0,1.07630258587418
51,Hsinchu,2012_52,0.8076833333333333,5.132072222222223,0.8076833333333333,17.52857142857143,21.357142857142858,14.285714285714288,79.57142857142857,1.6048740144456084
52,Hsinchu,2013_01,0.7129333333333333,7.575666666666668,0.7129333333333333,13.685714285714285,16.285714285714285,11.642857142857142,85.85714285714286,5.442857142857143
53,Hsinchu,2013_02,0.16666666666666666,0.3471666666666667,0.16666666666666666,16.357142857142858,18.428571428571427,14.971428571428572,89.71428571428571,3.6571428571428575
54,Hsinchu,2013_03,0.26666666666666666,0.7407333333333334,0.13333333333333333,14.62857142857143,18.728571428571428,11.314285714285717,74.71428571428571,2.2
55,Hsinchu,2013_04,0.9261666666666667,6.357866666666666,0.9261666666666667,16.757142857142856,20.0,14.357142857142858,81.42857142857143,0.04285714285714286
56,Hsinchu,2013_05,2.0814,9.379993333333335,0.7851000000000001,16.914285714285715,21.599999999999998,13.457142857142857,74.42857142857143,0.14285714285714285
57,Hsinchu,2013_06,0.16666666666666666,1.3888333333333334,0.16666666666666666,17.45714285714286,21.214285714285715,14.457142857142857,84.71428571428571,1.75260517174836
58,Hsinchu,2013_07,0.6666666666666666,2.380666666666667,0.6666666666666666,16.04285714285714,18.357142857142858,14.014285714285714,83.28571428571429,0.15714285714285717
59,Hsinchu,2013_08,0.43174603174603177,1.6621746031746032,0.43174603174603177,16.928571428571427,20.357142857142858,14.514285714285714,81.42857142857143,0.2285714285714286
60,Hsinchu,2013_09,1.5170555555555556,4.5004583333333334,1.1388472222222221,17.74285714285714,21.900000000000002,15.042857142857143,81.85714285714286,1.57630258587418
61,Hsinchu,2013_10,0.8822083333333334,21.726041666666664,0.8822083333333334,17.385714285714283,22.171428571428574,13.028571428571428,64.14285714285714,0.0
62,Hsinchu,2013_11,0.722047619047619,3.3670533333333332,0.722047619047619,18.585714285714285,22.514285714285716,15.628571428571428,77.14285714285714,0.18571428571428572
63,Hsinchu,2013_12,1.5317460317460316,8.796233333333333,1.5317460317460316,22.45714285714286,26.357142857142858,18.885714285714283,79.71428571428571,0.7000000000000001
64,Hsinchu,2013_13,0.24686666666666665,1.2120666666666666,0.1234,19.171428571428574,22.17142857142857,16.742857142857144,83.0,8.87142857142857
65,Hsinchu,2013_14,1.3972499999999999,10.4165,1.3972499999999999,20.085714285714285,23.585714285714285,17.34285714285714,86.0,17.428571428571427
66,Hsinchu,2013_15,1.0842500000000002,3.562927777777778,0.846111111111111,17.857142857142858,20.685714285714287,15.62857142857143,77.57142857142857,11.328571428571427
67,Hsinchu,2013_16,0.58,2.2645333333333335,0.58,22.557142857142857,26.057142857142857,19.500000000000004,82.85714285714286,8.085714285714285
68,Hsinchu,2013_17,0.5569200000000001,3.3666399999999994,0.5569200000000001,21.171428571428574,24.485714285714284,18.17142857142857,79.28571428571429,4.642857142857144
69,Hsinchu,2013_18,0.43710000000000004,0.7556,0.43710000000000004,22.357142857142858,26.242857142857137,18.971428571428568,72.85714285714286,6.514285714285714
70,Hsinchu,2013_19,0.7619047619047619,7.182428571428572,0.7619047619047619,25.61428571428571,29.557142857142857,23.02857142857143,80.42857142857143,25.333445443017037
71,Hsinchu,2013_20,0.41663333333333336,1.3837333333333333,0.41663333333333336,25.728571428571428,29.357142857142858,23.12857142857143,85.14285714285714,10.357142857142858
72,Hsinchu,2013_21,0.9960000000000001,3.53185,0.9960000000000001,27.0,31.11428571428571,24.02857142857143,79.71428571428571,17.000000000000004
73,Hsinchu,2013_22,0.5143333333333333,2.5694166666666667,0.5143333333333333,29.04285714285714,33.18571428571428,25.61428571428571,72.0,0.0
74,Hsinchu,2013_23,0.7471326530612244,2.133387755102041,0.6042755102040817,28.357142857142858,32.05714285714286,24.685714285714287,73.85714285714286,2.814285714285714
75,Hsinchu,2013_24,0.5228166666666667,2.4915,0.5228166666666667,28.22857142857143,32.32857142857143,25.828571428571426,80.85714285714286,11.228571428571428
76,Hsinchu,2013_25,0.3974333333333333,2.9,0.3974333333333333,28.9,32.77142857142857,26.071428571428573,75.28571428571429,0.15714285714285717
77,Hsinchu,2013_26,0.5166666666666666,1.9995833333333333,0.5166666666666666,29.928571428571427,33.41428571428572,27.157142857142855,67.71428571428571,2.2142857142857144
78,Hsinchu,2013_27,0.15873015873015872,0.8024444444444444,0.15873015873015872,29.657142857142862,33.57142857142857,25.87142857142857,70.14285714285714,0.9142857142857144
79,Hsinchu,2013_28,1.1293833333333334,7.936400000000001,1.1293833333333334,28.12857142857143,32.614285714285714,24.842857142857145,74.42857142857143,30.5
80,Hsinchu,2013_29,0.27777777777777773,1.712001111111111,0.27777777777777773,28.357142857142858,33.214285714285715,24.699999999999996,74.71428571428571,4.714285714285714
81,Hsinchu,2013_30,0.38095238095238093,0.7634444444444445,0.38095238095238093,29.199999999999996,32.81428571428571,26.142857142857142,73.42857142857143,3.0714285714285716
82,Hsinchu,2013_31,0.0,0.0,0.0,29.28571428571428,33.24285714285714,25.78571428571428,71.71428571428571,0.05714285714285715
83,Hsinchu,2013_32,0.7338866213151928,4.942846428571428,0.6767437641723355,30.214285714285715,34.285714285714285,26.671428571428567,70.0,0.0
84,Hsinchu,2013_33,0.9199999999999999,2.24646,0.9199999999999999,29.071428571428573,33.24285714285715,26.028571428571432,74.14285714285714,3.7334454430170365
85,Hsinchu,2013_34,0.6717333333333333,2.6042533333333333,0.6717333333333333,27.842857142857145,31.528571428571432,25.41428571428571,82.42857142857143,46.528571428571425
86,Hsinchu,2013_35,2.258966666666667,14.356966666666668,1.0589666666666666,28.12857142857143,31.71428571428572,25.02857142857143,76.57142857142857,30.371428571428574
87,Hsinchu,2013_36,1.1117866666666667,3.4833466666666673,1.0117866666666666,26.214285714285715,30.299999999999994,22.571428571428577,71.57142857142857,1.4000000000000001
88,Hsinchu,2013_37,0.0,0.0,0.0,28.9,33.24285714285714,25.2,70.0,0.0
89,Hsinchu,2013_38,0.2,0.7692,0.2,28.62857142857143,32.48571428571429,25.75714285714286,67.85714285714286,1.7334454430170372
90,Hsinchu,2013_39,0.0,0.0,0.0,27.22857142857143,31.857142857142854,24.2,71.71428571428571,0.9142857142857144
91,Hsinchu,2013_40,0.8817460317460317,4.165902777777778,0.7706349206349207,25.32857142857143,28.814285714285713,23.12857142857143,74.71428571428571,3.457142857142857
92,Hsinchu,2013_41,0.27036666666666664,1.1507,0.27036666666666664,26.357142857142858,29.142857142857146,24.17142857142857,76.42857142857143,1.1857142857142857
93,Hsinchu,2013_42,1.1316161616161617,7.396249999999999,0.9371717171717172,24.914285714285715,28.914285714285715,22.300000000000004,62.57142857142857,0.0
94,Hsinchu,2013_43,0.8437333333333333,3.680766666666667,0.8437333333333333,21.91428571428571,24.800000000000004,20.071428571428573,66.0,1.419159728731323
95,Hsinchu,2013_44,0.5491388888888888,4.3770694444444445,0.3311944444444444,23.75714285714286,28.771428571428572,20.185714285714283,68.28571428571429,0.2285714285714286
96,Hsinchu,2013_45,0.669404761904762,2.3935,0.669404761904762,23.742857142857144,27.32857142857143,21.514285714285712,76.71428571428571,0.9620168715884656
97,Hsinchu,2013_46,0.7777777777777777,2.4643888888888887,0.7777777777777777,22.514285714285712,25.585714285714285,20.642857142857142,75.14285714285714,0.042857142857142864
98,Hsinchu,2013_47,0.32666666666666666,2.0833333333333335,0.32666666666666666,19.58571428571429,24.099999999999998,16.2,59.42857142857143,0.0
99,Hsinchu,2013_48,0.664218253968254,7.17407738095238,0.664218253968254,16.97142857142857,21.0,13.8,68.42857142857143,4.757142857142857
100,Hsinchu,2013_49,0.6535374149659864,2.816655782312925,0.578578231292517,17.82857142857143,23.685714285714283,12.757142857142856,61.857142857142854,0.0
101,Hsinchu,2013_50,0.6857142857142857,3.333166666666667,0.6857142857142857,18.414285714285715,21.214285714285715,16.04285714285714,73.28571428571429,1.0285714285714285
102,Hsinchu,2013_51,0.6428571428571429,1.947642857142857,0.5,15.22857142857143,17.171428571428574,13.6,83.14285714285714,18.657142857142855
103,Hsinchu,2013_52,0.611111111111111,2.0644027777777776,0.611111111111111,13.742857142857144,15.957142857142857,12.057142857142855,77.42857142857143,3.542857142857143
104,Hsinchu,2014_01,0.677206125068856,3.7079506081104747,0.6082069026939142,16.285714285714285,19.985714285714288,13.028571428571428,72.71428571428571,0.34285714285714286
105,Hsinchu,2014_02,0.9333333333333333,5.8584000000000005,0.8666666666666666,15.814285714285713,20.5,12.642857142857142,71.71428571428571,0.933445443017037
106,Hsinchu,2014_03,0.4588571428571428,1.243845238095238,0.3722857142857143,14.7,17.885714285714286,12.328571428571426,70.14285714285714,2.2142857142857144
107,Hsinchu,2014_04,0.775638888888889,4.534066666666666,0.775638888888889,14.342857142857143,19.542857142857144,10.157142857142858,60.42857142857143,0.0
108,Hsinchu,2014_05,0.0,0.0,0.0,16.7,22.271428571428572,12.228571428571428,73.85714285714286,0.0
109,Hsinchu,2014_06,0.6347666666666667,4.933633333333334,0.6347666666666667,17.757142857142856,21.142857142857142,15.37142857142857,80.42857142857143,4.542857142857143
110,Hsinchu,2014_07,0.35477777777777775,1.7992936507936506,0.35477777777777775,11.028571428571428,12.714285714285712,9.3,88.14285714285714,13.37142857142857
111,Hsinchu,2014_08,0.3455,0.9083184523809523,0.3077142857142857,14.742857142857142,19.142857142857142,11.328571428571427,76.42857142857143,3.642857142857143
112,Hsinchu,2014_09,0.16,0.66665,0.16,18.2,23.77142857142857,14.27142857142857,78.14285714285714,0.18571428571428572
113,Hsinchu,2014_10,0.3321111111111111,1.7501805555555556,0.24105555555555558,14.414285714285715,16.614285714285717,12.8,85.14285714285714,8.785714285714286
114,Hsinchu,2014_11,0.5333333333333333,1.680604761904762,0.5333333333333333,15.485714285714286,18.32857142857143,13.3,74.42857142857143,5.4
115,Hsinchu,2014_12,0.4,3.3333333333333335,0.4,18.585714285714285,22.971428571428568,15.357142857142856,72.28571428571429,0.028571428571428574
116,Hsinchu,2014_13,0.2192285714285714,0.8823142857142857,0.2192285714285714,22.3,27.485714285714284,18.228571428571428,74.0,2.833445443017037
117,Hsinchu,2014_14,0.6575666666666666,2.573888888888889,0.6575666666666666,20.057142857142857,23.75714285714286,17.314285714285713,73.85714285714286,3.2
118,Hsinchu,2014_15,0.943939393939394,8.155647727272727,0.943939393939394,22.2,26.514285714285712,18.814285714285713,75.0,1.9999999999999998
119,Hsinchu,2014_16,0.38765873015873015,2.1520952380952383,0.29608730158730157,23.657142857142855,27.842857142857145,20.357142857142858,71.28571428571429,0.0
120,Hsinchu,2014_17,0.16666666666666666,2.4722,0.16666666666666666,22.8,26.185714285714287,20.599999999999998,80.14285714285714,4.628571428571429
121,Hsinchu,2014_18,1.2413119047619046,10.221528571428571,0.9897119047619046,23.071428571428573,26.657142857142855,20.728571428571428,74.14285714285714,4.857142857142857
122,Hsinchu,2014_19,0.4484126984126984,1.1592182539682538,0.4484126984126984,21.928571428571427,24.857142857142858,19.571428571428577,82.28571428571429,8.485714285714286
123,Hsinchu,2014_20,0.44371428571428567,1.3866904761904764,0.44371428571428567,27.042857142857144,31.328571428571426,23.657142857142862,75.14285714285714,10.942857142857145
124,Hsinchu,2014_21,1.5864666666666665,6.06875,1.5864666666666665,25.3,28.642857142857142,23.271428571428572,82.28571428571429,22.314285714285717
125,Hsinchu,2014_22,0.59918,4.573919999999999,0.52226,27.771428571428572,30.785714285714285,25.642857142857142,80.14285714285714,3.5334454430170372
126,Hsinchu,2014_23,1.0,5.312233333333333,0.8666666666666668,27.528571428571432,31.2,25.114285714285717,78.28571428571429,12.385714285714284
127,Hsinchu,2014_24,0.5064634920634921,2.3321527777777775,0.4410968253968253,26.5,29.928571428571427,24.357142857142858,77.0,4.971428571428572
128,Hsinchu,2014_25,1.1086,5.502775000000001,1.1086,29.099999999999998,32.18571428571428,26.871428571428567,79.42857142857143,0.6
129,Hsinchu,2014_26,1.4134583333333335,3.548833333333333,1.4134583333333335,29.814285714285713,33.114285714285714,27.142857142857142,76.85714285714286,0.21428571428571427
130,Hsinchu,2014_27,2.745,10.0,2.745,29.95714285714286,33.9,26.814285714285713,75.28571428571429,0.2857142857142857
131,Hsinchu,2014_28,0.6324603174603174,7.4733769841269835,0.6324603174603174,30.914285714285715,34.800000000000004,27.757142857142856,73.14285714285714,0.5285714285714286
132,Hsinchu,2014_29,1.9621666666666666,7.176750000000001,1.9621666666666666,30.785714285714285,35.28571428571429,27.385714285714283,71.85714285714286,0.0
133,Hsinchu,2014_30,0.3333333333333333,3.3333333333333335,0.3333333333333333,29.857142857142858,34.785714285714285,26.25714285714286,72.57142857142857,6.942857142857143
134,Hsinchu,2014_31,1.3945,8.121527777777779,1.2896666666666667,30.52857142857143,34.48571428571428,27.457142857142856,73.0,2.0714285714285716
135,Hsinchu,2014_32,0.8605238095238095,3.3691119047619047,0.7652857142857143,30.071428571428573,33.74285714285715,27.185714285714287,75.0,0.7142857142857143
136,Hsinchu,2014_33,0.7473333333333333,4.194904761904762,0.7473333333333333,30.185714285714287,34.142857142857146,27.442857142857143,73.57142857142857,3.9857142857142853
137,Hsinchu,2014_34,1.3856805555555554,5.7495,1.080125,29.08571428571429,33.114285714285714,25.67142857142857,74.0,4.257142857142857
138,Hsinchu,2014_35,1.0198333333333334,2.8986249999999996,0.8473125,29.714285714285715,33.9,26.400000000000002,73.85714285714286,0.0
139,Hsinchu,2014_36,2.246111111111111,9.626916666666668,1.9374444444444443,29.857142857142858,34.58571428571429,25.957142857142856,70.57142857142857,0.6142857142857142
140,Hsinchu,2014_37,2.819055555555556,6.738875,1.7107083333333335,30.04285714285714,34.61428571428572,26.657142857142855,71.85714285714286,0.0
141,Hsinchu,2014_38,0.932047619047619,5.683195238095238,0.932047619047619,31.357142857142858,37.08571428571428,27.12857142857143,66.71428571428571,0.0
142,Hsinchu,2014_39,1.5,6.789999999999999,1.5,28.057142857142857,31.914285714285715,25.385714285714283,77.28571428571429,7.242857142857142
143,Hsinchu,2014_40,0.6413849206349206,5.764916666666667,0.6413849206349206,26.828571428571426,31.142857142857142,23.814285714285717,70.28571428571429,0.014285714285714287
144,Hsinchu,2014_41,2.8100047619047617,11.219661904761905,0.9719095238095238,24.728571428571424,27.800000000000004,22.88571428571429,71.85714285714286,9.028571428571428
145,Hsinchu,2014_42,1.2954761904761907,5.351428571428571,1.2002380952380953,23.371428571428574,27.5,20.428571428571427,63.42857142857143,0.0
146,Hsinchu,2014_43,0.3095238095238095,3.2482738095238095,0.3095238095238095,24.67142857142857,29.38571428571429,21.400000000000002,72.85714285714286,0.0
147,Hsinchu,2014_44,0.8057551020408162,2.942657142857143,0.7657346938775511,25.014285714285712,29.52857142857143,21.742857142857144,73.57142857142857,0.0
148,Hsinchu,2014_45,0.21592380952380955,2.456321428571428,0.21592380952380955,22.2,25.928571428571427,19.685714285714287,67.42857142857143,0.7191597287313227
149,Hsinchu,2014_46,0.6673571428571429,2.3839285714285716,0.6673571428571429,21.185714285714287,24.1,19.514285714285712,74.85714285714286,2.1905883001598943
150,Hsinchu,2014_47,0.562875,4.462164285714286,0.5278571428571429,21.0,24.814285714285713,17.900000000000002,78.0,1.433445443017037
151,Hsinchu,2014_48,0.6647685185185185,1.440601851851852,0.5045185185185185,22.9,27.48571428571429,20.014285714285716,80.28571428571429,1.4526051717483597
152,Hsinchu,2014_49,0.7493690476190477,5.94269126984127,0.7493690476190477,17.771428571428572,21.914285714285715,15.071428571428571,73.71428571428571,4.742857142857143
153,Hsinchu,2014_50,0.3333333333333333,1.615595238095238,0.3333333333333333,17.17142857142857,20.12857142857143,15.128571428571428,78.57142857142857,1.75260517174836
154,Hsinchu,2014_51,0.4683666666666667,3.1634244444444444,0.4683666666666667,15.228571428571426,18.157142857142855,13.128571428571428,71.28571428571429,1.4763025858741798
155,Hsinchu,2014_52,0.37544444444444447,2.2631435185185187,0.33840740740740743,15.857142857142858,18.699999999999996,13.4,72.57142857142857,2.4285714285714284
156,Hsinchu,2014_53,0.641,33.333333333333336,0.641,14.442857142857145,18.557142857142857,10.742857142857142,68.57142857142857,0.2714285714285714
157,Hsinchu,2015_01,0.2857142857142857,4.228,0.2857142857142857,16.12857142857143,20.285714285714285,12.814285714285713,71.71428571428571,0.0
158,Hsinchu,2015_02,0.6825396825396824,3.833670634920635,0.6825396825396824,16.52857142857143,19.642857142857142,14.342857142857142,70.57142857142857,2.5285714285714285
159,Hsinchu,2015_03,0.5443333333333333,6.790111111111112,0.5443333333333333,15.700000000000001,20.428571428571434,12.028571428571427,67.0,0.19999999999999998
160,Hsinchu,2015_04,0.32905555555555555,1.9657777777777776,0.32905555555555555,16.4,19.385714285714283,14.114285714285714,80.28571428571429,1.2334454430170372
161,Hsinchu,2015_05,0.7790624999999999,3.2665,0.7404791666666667,14.542857142857144,17.6,12.27142857142857,80.57142857142857,0.4571428571428572
162,Hsinchu,2015_06,1.4279444444444442,5.699472222222222,1.2612777777777777,14.3,18.599999999999998,10.542857142857143,66.57142857142857,0.21428571428571427
163,Hsinchu,2015_07,0.9401666666666667,6.532333333333334,0.9401666666666667,18.071428571428573,23.571428571428573,14.77142857142857,75.71428571428571,4.671428571428572
164,Hsinchu,2015_08,0.29166666666666663,1.1491041666666668,0.29166666666666663,17.814285714285713,21.699999999999996,15.928571428571429,90.42857142857143,1.4
165,Hsinchu,2015_09,0.7474555555555555,4.228844444444444,0.6381555555555556,15.428571428571429,18.2,13.5,85.14285714285714,2.1477311573027515
166,Hsinchu,2015_10,0.4967916666666667,2.08655,0.4967916666666667,15.985714285714286,19.114285714285717,13.299999999999999,85.0,7.785714285714286
167,Hsinchu,2015_11,1.0692666666666666,8.2361,0.9892666666666667,22.499999999999996,26.442857142857147,19.985714285714288,82.71428571428571,0.733445443017037
168,Hsinchu,2015_12,1.5182916666666666,8.574541666666667,1.5182916666666666,17.385714285714283,19.87142857142857,15.057142857142859,82.85714285714286,9.728571428571428
169,Hsinchu,2015_13,0.46424999999999994,2.857125,0.46424999999999994,24.4,29.02857142857142,20.414285714285715,77.85714285714286,0.028571428571428574
170,Hsinchu,2015_14,1.0,3.3532666666666673,1.0,19.614285714285717,22.614285714285717,16.82857142857143,83.71428571428571,7.514285714285713
171,Hsinchu,2015_15,0.4700777777777778,4.488416666666667,0.3418777777777778,20.52857142857143,25.057142857142857,16.28571428571429,74.0,0.3
172,Hsinchu,2015_16,0.8678968253968254,2.334111111111111,0.7567857142857143,23.25714285714286,27.7,19.800000000000004,74.71428571428571,6.514285714285714
173,Hsinchu,2015_17,0.7630238095238094,6.68089,0.7630238095238094,25.114285714285717,28.928571428571427,22.028571428571432,77.57142857142857,0.0
174,Hsinchu,2015_18,0.7692222222222224,3.924666666666667,0.6623888888888889,24.271428571428572,27.571428571428573,21.77142857142857,83.85714285714286,9.37142857142857
175,Hsinchu,2015_19,1.0783125000000002,6.652645238095238,0.9417291666666668,26.014285714285712,29.757142857142856,23.14285714285714,78.57142857142857,8.071428571428571
176,Hsinchu,2015_20,1.0333333333333332,7.3617333333333335,1.0333333333333332,25.671428571428574,28.7,23.428571428571427,78.42857142857143,19.657142857142862
177,Hsinchu,2015_21,0.7139047619047619,4.388107142857144,0.7139047619047619,26.800000000000004,29.699999999999996,24.685714285714287,82.71428571428571,13.842857142857143
178,Hsinchu,2015_22,0.4308078231292517,1.4293180272108843,0.4308078231292517,28.214285714285715,31.642857142857142,25.571428571428573,79.14285714285714,2.8857142857142857
179,Hsinchu,2015_23,0.2333333333333333,1.21052,0.2333333333333333,29.514285714285712,33.18571428571429,25.914285714285715,73.28571428571429,0.0
180,Hsinchu,2015_24,0.15018095238095236,2.1088095238095237,0.15018095238095236,29.971428571428568,33.771428571428565,26.885714285714283,72.71428571428571,0.0
181,Hsinchu,2015_25,0.8145396825396826,5.478775396825397,0.8145396825396826,29.771428571428572,33.98571428571429,26.72857142857143,76.14285714285714,10.871428571428572
